smith_chart_0, 000044, 184, 203, GVWY, 1533, 20, 76.650000, SHVR, 3696, 20, 184.800000, ZIC, 2039, 20, 101.950000, ZIP, 1985, 20, 99.250000, 
smith_chart_0, 000046, 197, 199, GVWY, 1611, 20, 80.550000, SHVR, 3802, 20, 190.100000, ZIC, 2039, 20, 101.950000, ZIP, 1985, 20, 99.250000, 
smith_chart_0, 000046, 197, 203, GVWY, 1611, 20, 80.550000, SHVR, 3802, 20, 190.100000, ZIC, 2124, 20, 106.200000, ZIP, 2023, 20, 101.150000, 
smith_chart_0, 000047, 202, 222, GVWY, 1611, 20, 80.550000, SHVR, 3814, 20, 190.700000, ZIC, 2124, 20, 106.200000, ZIP, 2023, 20, 101.150000, 
smith_chart_0, 000048, 203, 221, GVWY, 1611, 20, 80.550000, SHVR, 3905, 20, 195.250000, ZIC, 2175, 20, 108.750000, ZIP, 2023, 20, 101.150000, 
smith_chart_0, 000049, 203, 208, GVWY, 1711, 20, 85.550000, SHVR, 3905, 20, 195.250000, ZIC, 2175, 20, 108.750000, ZIP, 2052, 20, 102.600000, 
smith_chart_0, 000049, 203, 208, GVWY, 1711, 20, 85.550000, SHVR, 3990, 20, 199.500000, ZIC, 2175, 20, 108.750000, ZIP, 2140, 20, 107.000000, 
smith_chart_0, 000049, 199, 208, GVWY, 1711, 20, 85.550000, SHVR, 3990, 20, 199.500000, ZIC, 2237, 20, 111.850000, ZIP, 2244, 20, 112.200000, 
smith_chart_0, 000050, 200, 203, GVWY, 1711, 20, 85.550000, SHVR, 4217, 20, 210.850000, ZIC, 2237, 20, 111.850000, ZIP, 2244, 20, 112.200000, 
smith_chart_0, 000051, 201, 203, GVWY, 1711, 20, 85.550000, SHVR, 4359, 20, 217.950000, ZIC, 2237, 20, 111.850000, ZIP, 2244, 20, 112.200000, 
smith_chart_0, 000051, 199, 203, GVWY, 1711, 20, 85.550000, SHVR, 4488, 20, 224.400000, ZIC, 2237, 20, 111.850000, ZIP, 2244, 20, 112.200000, 
smith_chart_0, 000051, 184, 203, GVWY, 1711, 20, 85.550000, SHVR, 4506, 20, 225.300000, ZIC, 2237, 20, 111.850000, ZIP, 2343, 20, 117.150000, 
smith_chart_0, 000052, 184, 202, GVWY, 1711, 20, 85.550000, SHVR, 4506, 20, 225.300000, ZIC, 2246, 20, 112.300000, ZIP, 2371, 20, 118.550000, 
smith_chart_0, 000052, 178, 201, GVWY, 1723, 20, 86.150000, SHVR, 4506, 20, 225.300000, ZIC, 2246, 20, 112.300000, ZIP, 2371, 20, 118.550000, 
smith_chart_0, 000053, 179, 201, GVWY, 1723, 20, 86.150000, SHVR, 4506, 20, 225.300000, ZIC, 2299, 20, 114.950000, ZIP, 2423, 20, 121.150000, 
smith_chart_0, 000054, 195, 197, GVWY, 1723, 20, 86.150000, SHVR, 4611, 20, 230.550000, ZIC, 2299, 20, 114.950000, ZIP, 2423, 20, 121.150000, 
smith_chart_0, 000054, 183, 197, GVWY, 1752, 20, 87.600000, SHVR, 4611, 20, 230.550000, ZIC, 2299, 20, 114.950000, ZIP, 2461, 20, 123.050000, 
smith_chart_0, 000054, 178, 196, GVWY, 1856, 20, 92.800000, SHVR, 4691, 20, 234.550000, ZIC, 2299, 20, 114.950000, ZIP, 2461, 20, 123.050000, 
smith_chart_0, 000054, 178, 198, GVWY, 1856, 20, 92.800000, SHVR, 4801, 20, 240.050000, ZIC, 2306, 20, 115.300000, ZIP, 2461, 20, 123.050000, 
smith_chart_0, 000055, 178, 194, GVWY, 1948, 20, 97.400000, SHVR, 4801, 20, 240.050000, ZIC, 2337, 20, 116.850000, ZIP, 2461, 20, 123.050000, 
smith_chart_0, 000056, 184, 191, GVWY, 1948, 20, 97.400000, SHVR, 4801, 20, 240.050000, ZIC, 2466, 20, 123.300000, ZIP, 2492, 20, 124.600000, 
smith_chart_0, 000056, 186, 192, GVWY, 1948, 20, 97.400000, SHVR, 4801, 20, 240.050000, ZIC, 2545, 20, 127.250000, ZIP, 2567, 20, 128.350000, 
